img_name,target
TrainSet/Caltech-101/strawberry/1.jpg,131.0
TrainSet/Caltech-101/strawberry/2.jpg,131.0
TrainSet/Caltech-101/strawberry/3.jpg,131.0
TrainSet/Caltech-101/strawberry/4.jpg,131.0
TrainSet/Caltech-101/sunflower/1.jpg,132.0
TrainSet/Caltech-101/sunflower/2.jpg,132.0
TrainSet/Caltech-101/sunflower/3.jpg,132.0
TrainSet/Caltech-101/sunflower/4.jpg,132.0
TrainSet/Caltech-101/tick/1.jpg,133.0
TrainSet/Caltech-101/tick/2.jpg,133.0
TrainSet/Caltech-101/tick/3.jpg,133.0
TrainSet/Caltech-101/tick/4.jpg,133.0
TrainSet/Caltech-101/trilobite/1.jpg,134.0
TrainSet/Caltech-101/trilobite/2.jpg,134.0
TrainSet/Caltech-101/trilobite/3.jpg,134.0
TrainSet/Caltech-101/trilobite/4.jpg,134.0
TrainSet/Caltech-101/umbrella/1.jpg,135.0
TrainSet/Caltech-101/umbrella/2.jpg,135.0
TrainSet/Caltech-101/umbrella/3.jpg,135.0
TrainSet/Caltech-101/umbrella/4.jpg,135.0
TrainSet/Caltech-101/watch/1.jpg,136.0
TrainSet/Caltech-101/watch/2.jpg,136.0
TrainSet/Caltech-101/watch/3.jpg,136.0
TrainSet/Caltech-101/watch/4.jpg,136.0
TrainSet/Caltech-101/water_lilly/1.jpg,137.0
TrainSet/Caltech-101/water_lilly/2.jpg,137.0
TrainSet/Caltech-101/water_lilly/3.jpg,137.0
TrainSet/Caltech-101/water_lilly/4.jpg,137.0
TrainSet/Caltech-101/wheelchair/1.jpg,138.0
TrainSet/Caltech-101/wheelchair/2.jpg,138.0
TrainSet/Caltech-101/wheelchair/3.jpg,138.0
TrainSet/Caltech-101/wheelchair/4.jpg,138.0
TrainSet/Caltech-101/wild_cat/1.jpg,139.0
TrainSet/Caltech-101/wild_cat/2.jpg,139.0
TrainSet/Caltech-101/wild_cat/3.jpg,139.0
TrainSet/Caltech-101/wild_cat/4.jpg,139.0
TrainSet/Caltech-101/windsor_chair/1.jpg,140.0
TrainSet/Caltech-101/windsor_chair/2.jpg,140.0
TrainSet/Caltech-101/windsor_chair/3.jpg,140.0
TrainSet/Caltech-101/windsor_chair/4.jpg,140.0
TrainSet/Caltech-101/wrench/1.jpg,141.0
TrainSet/Caltech-101/wrench/2.jpg,141.0
TrainSet/Caltech-101/wrench/3.jpg,141.0
TrainSet/Caltech-101/wrench/4.jpg,141.0
TrainSet/Caltech-101/yin_yang/1.jpg,142.0
TrainSet/Caltech-101/yin_yang/2.jpg,142.0
TrainSet/Caltech-101/yin_yang/3.jpg,142.0
TrainSet/Caltech-101/yin_yang/4.jpg,142.0
TrainSet/Food-101/apple_pie/1.jpg,143.0
TrainSet/Food-101/apple_pie/2.jpg,143.0
TrainSet/Food-101/apple_pie/3.jpg,143.0
TrainSet/Food-101/apple_pie/4.jpg,143.0
TrainSet/Food-101/baby_back_ribs/1.jpg,144.0
TrainSet/Food-101/baby_back_ribs/2.jpg,144.0
TrainSet/Food-101/baby_back_ribs/3.jpg,144.0
TrainSet/Food-101/baby_back_ribs/4.jpg,144.0
TrainSet/Food-101/baklava/1.jpg,145.0
TrainSet/Food-101/baklava/2.jpg,145.0
TrainSet/Food-101/baklava/3.jpg,145.0
TrainSet/Food-101/baklava/4.jpg,145.0
TrainSet/Food-101/beef_carpaccio/1.jpg,146.0
TrainSet/Food-101/beef_carpaccio/2.jpg,146.0
TrainSet/Food-101/beef_carpaccio/3.jpg,146.0
TrainSet/Food-101/beef_carpaccio/4.jpg,146.0
TrainSet/Food-101/beef_tartare/1.jpg,147.0
TrainSet/Food-101/beef_tartare/2.jpg,147.0
TrainSet/Food-101/beef_tartare/3.jpg,147.0
TrainSet/Food-101/beef_tartare/4.jpg,147.0
TrainSet/Food-101/beet_salad/1.jpg,148.0
TrainSet/Food-101/beet_salad/2.jpg,148.0
TrainSet/Food-101/beet_salad/3.jpg,148.0
TrainSet/Food-101/beet_salad/4.jpg,148.0
TrainSet/Food-101/beignets/1.jpg,149.0
TrainSet/Food-101/beignets/2.jpg,149.0
TrainSet/Food-101/beignets/3.jpg,149.0
TrainSet/Food-101/beignets/4.jpg,149.0
TrainSet/Food-101/bibimbap/1.jpg,150.0
TrainSet/Food-101/bibimbap/2.jpg,150.0
TrainSet/Food-101/bibimbap/3.jpg,150.0
TrainSet/Food-101/bibimbap/4.jpg,150.0
TrainSet/Food-101/bread_pudding/1.jpg,151.0
TrainSet/Food-101/bread_pudding/2.jpg,151.0
TrainSet/Food-101/bread_pudding/3.jpg,151.0
TrainSet/Food-101/bread_pudding/4.jpg,151.0
TrainSet/Food-101/breakfast_burrito/1.jpg,152.0
TrainSet/Food-101/breakfast_burrito/2.jpg,152.0
TrainSet/Food-101/breakfast_burrito/3.jpg,152.0
TrainSet/Food-101/breakfast_burrito/4.jpg,152.0
TrainSet/Food-101/bruschetta/1.jpg,153.0
TrainSet/Food-101/bruschetta/2.jpg,153.0
TrainSet/Food-101/bruschetta/3.jpg,153.0
TrainSet/Food-101/bruschetta/4.jpg,153.0
TrainSet/Food-101/caesar_salad/1.jpg,154.0
TrainSet/Food-101/caesar_salad/2.jpg,154.0
TrainSet/Food-101/caesar_salad/3.jpg,154.0
TrainSet/Food-101/caesar_salad/4.jpg,154.0
TrainSet/Food-101/cannoli/1.jpg,155.0
TrainSet/Food-101/cannoli/2.jpg,155.0
TrainSet/Food-101/cannoli/3.jpg,155.0
TrainSet/Food-101/cannoli/4.jpg,155.0
TrainSet/Food-101/caprese_salad/1.jpg,156.0
TrainSet/Food-101/caprese_salad/2.jpg,156.0
TrainSet/Food-101/caprese_salad/3.jpg,156.0
TrainSet/Food-101/caprese_salad/4.jpg,156.0
TrainSet/Food-101/carrot_cake/1.jpg,157.0
TrainSet/Food-101/carrot_cake/2.jpg,157.0
TrainSet/Food-101/carrot_cake/3.jpg,157.0
TrainSet/Food-101/carrot_cake/4.jpg,157.0
TrainSet/Food-101/ceviche/1.jpg,158.0
TrainSet/Food-101/ceviche/2.jpg,158.0
TrainSet/Food-101/ceviche/3.jpg,158.0
TrainSet/Food-101/ceviche/4.jpg,158.0
TrainSet/Food-101/cheese_plate/1.jpg,159.0
TrainSet/Food-101/cheese_plate/2.jpg,159.0
TrainSet/Food-101/cheese_plate/3.jpg,159.0
TrainSet/Food-101/cheese_plate/4.jpg,159.0
TrainSet/Food-101/cheesecake/1.jpg,160.0
TrainSet/Food-101/cheesecake/2.jpg,160.0
TrainSet/Food-101/cheesecake/3.jpg,160.0
TrainSet/Food-101/cheesecake/4.jpg,160.0
TrainSet/Food-101/chicken_curry/1.jpg,161.0
TrainSet/Food-101/chicken_curry/2.jpg,161.0
TrainSet/Food-101/chicken_curry/3.jpg,161.0
TrainSet/Food-101/chicken_curry/4.jpg,161.0
TrainSet/Food-101/chicken_quesadilla/1.jpg,162.0
TrainSet/Food-101/chicken_quesadilla/2.jpg,162.0
TrainSet/Food-101/chicken_quesadilla/3.jpg,162.0
TrainSet/Food-101/chicken_quesadilla/4.jpg,162.0
TrainSet/Food-101/chicken_wings/1.jpg,163.0
TrainSet/Food-101/chicken_wings/2.jpg,163.0
TrainSet/Food-101/chicken_wings/3.jpg,163.0
TrainSet/Food-101/chicken_wings/4.jpg,163.0
TrainSet/Food-101/chocolate_cake/1.jpg,164.0
TrainSet/Food-101/chocolate_cake/2.jpg,164.0
TrainSet/Food-101/chocolate_cake/3.jpg,164.0
TrainSet/Food-101/chocolate_cake/4.jpg,164.0
TrainSet/Food-101/chocolate_mousse/1.jpg,165.0
TrainSet/Food-101/chocolate_mousse/2.jpg,165.0
TrainSet/Food-101/chocolate_mousse/3.jpg,165.0
TrainSet/Food-101/chocolate_mousse/4.jpg,165.0
TrainSet/Food-101/churros/1.jpg,166.0
TrainSet/Food-101/churros/2.jpg,166.0
TrainSet/Food-101/churros/3.jpg,166.0
TrainSet/Food-101/churros/4.jpg,166.0
TrainSet/Food-101/clam_chowder/1.jpg,167.0
TrainSet/Food-101/clam_chowder/2.jpg,167.0
TrainSet/Food-101/clam_chowder/3.jpg,167.0
TrainSet/Food-101/clam_chowder/4.jpg,167.0
TrainSet/Food-101/club_sandwich/1.jpg,168.0
TrainSet/Food-101/club_sandwich/2.jpg,168.0
TrainSet/Food-101/club_sandwich/3.jpg,168.0
TrainSet/Food-101/club_sandwich/4.jpg,168.0
TrainSet/Food-101/crab_cakes/1.jpg,169.0
TrainSet/Food-101/crab_cakes/2.jpg,169.0
TrainSet/Food-101/crab_cakes/3.jpg,169.0
TrainSet/Food-101/crab_cakes/4.jpg,169.0
TrainSet/Food-101/creme_brulee/1.jpg,170.0
TrainSet/Food-101/creme_brulee/2.jpg,170.0
TrainSet/Food-101/creme_brulee/3.jpg,170.0
TrainSet/Food-101/creme_brulee/4.jpg,170.0
TrainSet/Food-101/croque_madame/1.jpg,171.0
TrainSet/Food-101/croque_madame/2.jpg,171.0
TrainSet/Food-101/croque_madame/3.jpg,171.0
TrainSet/Food-101/croque_madame/4.jpg,171.0
TrainSet/Food-101/cup_cakes/1.jpg,172.0
TrainSet/Food-101/cup_cakes/2.jpg,172.0
TrainSet/Food-101/cup_cakes/3.jpg,172.0
TrainSet/Food-101/cup_cakes/4.jpg,172.0
TrainSet/Food-101/deviled_eggs/1.jpg,173.0
TrainSet/Food-101/deviled_eggs/2.jpg,173.0
TrainSet/Food-101/deviled_eggs/3.jpg,173.0
TrainSet/Food-101/deviled_eggs/4.jpg,173.0
TrainSet/Food-101/donuts/1.jpg,174.0
TrainSet/Food-101/donuts/2.jpg,174.0
TrainSet/Food-101/donuts/3.jpg,174.0
TrainSet/Food-101/donuts/4.jpg,174.0
TrainSet/Food-101/dumplings/1.jpg,175.0
TrainSet/Food-101/dumplings/2.jpg,175.0
TrainSet/Food-101/dumplings/3.jpg,175.0
TrainSet/Food-101/dumplings/4.jpg,175.0
TrainSet/Food-101/edamame/1.jpg,176.0
TrainSet/Food-101/edamame/2.jpg,176.0
TrainSet/Food-101/edamame/3.jpg,176.0
TrainSet/Food-101/edamame/4.jpg,176.0
TrainSet/Food-101/eggs_benedict/1.jpg,177.0
TrainSet/Food-101/eggs_benedict/2.jpg,177.0
TrainSet/Food-101/eggs_benedict/3.jpg,177.0
TrainSet/Food-101/eggs_benedict/4.jpg,177.0
TrainSet/Food-101/escargots/1.jpg,178.0
TrainSet/Food-101/escargots/2.jpg,178.0
TrainSet/Food-101/escargots/3.jpg,178.0
TrainSet/Food-101/escargots/4.jpg,178.0
TrainSet/Food-101/falafel/1.jpg,179.0
TrainSet/Food-101/falafel/2.jpg,179.0
TrainSet/Food-101/falafel/3.jpg,179.0
TrainSet/Food-101/falafel/4.jpg,179.0
TrainSet/Food-101/filet_mignon/1.jpg,180.0
TrainSet/Food-101/filet_mignon/2.jpg,180.0
TrainSet/Food-101/filet_mignon/3.jpg,180.0
TrainSet/Food-101/filet_mignon/4.jpg,180.0
TrainSet/Food-101/fish_and_chips/1.jpg,181.0
TrainSet/Food-101/fish_and_chips/2.jpg,181.0
TrainSet/Food-101/fish_and_chips/3.jpg,181.0
TrainSet/Food-101/fish_and_chips/4.jpg,181.0
TrainSet/Food-101/foie_gras/1.jpg,182.0
TrainSet/Food-101/foie_gras/2.jpg,182.0
TrainSet/Food-101/foie_gras/3.jpg,182.0
TrainSet/Food-101/foie_gras/4.jpg,182.0
TrainSet/Food-101/french_fries/1.jpg,183.0
TrainSet/Food-101/french_fries/2.jpg,183.0
TrainSet/Food-101/french_fries/3.jpg,183.0
TrainSet/Food-101/french_fries/4.jpg,183.0
TrainSet/Food-101/french_onion_soup/1.jpg,184.0
TrainSet/Food-101/french_onion_soup/2.jpg,184.0
TrainSet/Food-101/french_onion_soup/3.jpg,184.0
TrainSet/Food-101/french_onion_soup/4.jpg,184.0
TrainSet/Food-101/french_toast/1.jpg,185.0
TrainSet/Food-101/french_toast/2.jpg,185.0
TrainSet/Food-101/french_toast/3.jpg,185.0
TrainSet/Food-101/french_toast/4.jpg,185.0
TrainSet/Food-101/fried_calamari/1.jpg,186.0
TrainSet/Food-101/fried_calamari/2.jpg,186.0
TrainSet/Food-101/fried_calamari/3.jpg,186.0
TrainSet/Food-101/fried_calamari/4.jpg,186.0
TrainSet/Food-101/fried_rice/1.jpg,187.0
TrainSet/Food-101/fried_rice/2.jpg,187.0
TrainSet/Food-101/fried_rice/3.jpg,187.0
TrainSet/Food-101/fried_rice/4.jpg,187.0
TrainSet/Food-101/frozen_yogurt/1.jpg,188.0
TrainSet/Food-101/frozen_yogurt/2.jpg,188.0
TrainSet/Food-101/frozen_yogurt/3.jpg,188.0
TrainSet/Food-101/frozen_yogurt/4.jpg,188.0
TrainSet/Food-101/garlic_bread/1.jpg,189.0
TrainSet/Food-101/garlic_bread/2.jpg,189.0
TrainSet/Food-101/garlic_bread/3.jpg,189.0
TrainSet/Food-101/garlic_bread/4.jpg,189.0
TrainSet/Food-101/gnocchi/1.jpg,190.0
TrainSet/Food-101/gnocchi/2.jpg,190.0
TrainSet/Food-101/gnocchi/3.jpg,190.0
TrainSet/Food-101/gnocchi/4.jpg,190.0
TrainSet/Food-101/greek_salad/1.jpg,191.0
TrainSet/Food-101/greek_salad/2.jpg,191.0
TrainSet/Food-101/greek_salad/3.jpg,191.0
TrainSet/Food-101/greek_salad/4.jpg,191.0
TrainSet/Food-101/grilled_cheese_sandwich/1.jpg,192.0
TrainSet/Food-101/grilled_cheese_sandwich/2.jpg,192.0
TrainSet/Food-101/grilled_cheese_sandwich/3.jpg,192.0
TrainSet/Food-101/grilled_cheese_sandwich/4.jpg,192.0
TrainSet/Food-101/grilled_salmon/1.jpg,193.0
TrainSet/Food-101/grilled_salmon/2.jpg,193.0
TrainSet/Food-101/grilled_salmon/3.jpg,193.0
TrainSet/Food-101/grilled_salmon/4.jpg,193.0
TrainSet/Food-101/guacamole/1.jpg,194.0
TrainSet/Food-101/guacamole/2.jpg,194.0
TrainSet/Food-101/guacamole/3.jpg,194.0
TrainSet/Food-101/guacamole/4.jpg,194.0
TrainSet/Food-101/gyoza/1.jpg,195.0
TrainSet/Food-101/gyoza/2.jpg,195.0
TrainSet/Food-101/gyoza/3.jpg,195.0
TrainSet/Food-101/gyoza/4.jpg,195.0
TrainSet/Food-101/hamburger/1.jpg,196.0
TrainSet/Food-101/hamburger/2.jpg,196.0
TrainSet/Food-101/hamburger/3.jpg,196.0
TrainSet/Food-101/hamburger/4.jpg,196.0
TrainSet/Food-101/hot_and_sour_soup/1.jpg,197.0
TrainSet/Food-101/hot_and_sour_soup/2.jpg,197.0
TrainSet/Food-101/hot_and_sour_soup/3.jpg,197.0
TrainSet/Food-101/hot_and_sour_soup/4.jpg,197.0
TrainSet/Food-101/hot_dog/1.jpg,198.0
TrainSet/Food-101/hot_dog/2.jpg,198.0
TrainSet/Food-101/hot_dog/3.jpg,198.0
TrainSet/Food-101/hot_dog/4.jpg,198.0
TrainSet/Food-101/huevos_rancheros/1.jpg,199.0
TrainSet/Food-101/huevos_rancheros/2.jpg,199.0
TrainSet/Food-101/huevos_rancheros/3.jpg,199.0
TrainSet/Food-101/huevos_rancheros/4.jpg,199.0
TrainSet/Food-101/hummus/1.jpg,200.0
TrainSet/Food-101/hummus/2.jpg,200.0
TrainSet/Food-101/hummus/3.jpg,200.0
TrainSet/Food-101/hummus/4.jpg,200.0
TrainSet/Food-101/ice_cream/1.jpg,201.0
TrainSet/Food-101/ice_cream/2.jpg,201.0
TrainSet/Food-101/ice_cream/3.jpg,201.0
TrainSet/Food-101/ice_cream/4.jpg,201.0
TrainSet/Food-101/lasagna/1.jpg,202.0
TrainSet/Food-101/lasagna/2.jpg,202.0
TrainSet/Food-101/lasagna/3.jpg,202.0
TrainSet/Food-101/lasagna/4.jpg,202.0
TrainSet/Food-101/lobster_bisque/1.jpg,203.0
TrainSet/Food-101/lobster_bisque/2.jpg,203.0
TrainSet/Food-101/lobster_bisque/3.jpg,203.0
TrainSet/Food-101/lobster_bisque/4.jpg,203.0
TrainSet/Food-101/lobster_roll_sandwich/1.jpg,204.0
TrainSet/Food-101/lobster_roll_sandwich/2.jpg,204.0
TrainSet/Food-101/lobster_roll_sandwich/3.jpg,204.0
TrainSet/Food-101/lobster_roll_sandwich/4.jpg,204.0
TrainSet/Food-101/macaroni_and_cheese/1.jpg,205.0
TrainSet/Food-101/macaroni_and_cheese/2.jpg,205.0
TrainSet/Food-101/macaroni_and_cheese/3.jpg,205.0
TrainSet/Food-101/macaroni_and_cheese/4.jpg,205.0
TrainSet/Food-101/macarons/1.jpg,206.0
TrainSet/Food-101/macarons/2.jpg,206.0
TrainSet/Food-101/macarons/3.jpg,206.0
TrainSet/Food-101/macarons/4.jpg,206.0
TrainSet/Food-101/miso_soup/1.jpg,207.0
TrainSet/Food-101/miso_soup/2.jpg,207.0
TrainSet/Food-101/miso_soup/3.jpg,207.0
TrainSet/Food-101/miso_soup/4.jpg,207.0
TrainSet/Food-101/mussels/1.jpg,208.0
TrainSet/Food-101/mussels/2.jpg,208.0
TrainSet/Food-101/mussels/3.jpg,208.0
TrainSet/Food-101/mussels/4.jpg,208.0
TrainSet/Food-101/nachos/1.jpg,209.0
TrainSet/Food-101/nachos/2.jpg,209.0
TrainSet/Food-101/nachos/3.jpg,209.0
TrainSet/Food-101/nachos/4.jpg,209.0
TrainSet/Food-101/omelette/1.jpg,210.0
TrainSet/Food-101/omelette/2.jpg,210.0
TrainSet/Food-101/omelette/3.jpg,210.0
TrainSet/Food-101/omelette/4.jpg,210.0
TrainSet/Food-101/onion_rings/1.jpg,211.0
TrainSet/Food-101/onion_rings/2.jpg,211.0
TrainSet/Food-101/onion_rings/3.jpg,211.0
TrainSet/Food-101/onion_rings/4.jpg,211.0
TrainSet/Food-101/oysters/1.jpg,212.0
TrainSet/Food-101/oysters/2.jpg,212.0
TrainSet/Food-101/oysters/3.jpg,212.0
TrainSet/Food-101/oysters/4.jpg,212.0
TrainSet/Food-101/pad_thai/1.jpg,213.0
TrainSet/Food-101/pad_thai/2.jpg,213.0
TrainSet/Food-101/pad_thai/3.jpg,213.0
TrainSet/Food-101/pad_thai/4.jpg,213.0
TrainSet/Food-101/paella/1.jpg,214.0
TrainSet/Food-101/paella/2.jpg,214.0
TrainSet/Food-101/paella/3.jpg,214.0
TrainSet/Food-101/paella/4.jpg,214.0
TrainSet/Food-101/pancakes/1.jpg,215.0
TrainSet/Food-101/pancakes/2.jpg,215.0
TrainSet/Food-101/pancakes/3.jpg,215.0
TrainSet/Food-101/pancakes/4.jpg,215.0
TrainSet/Food-101/panna_cotta/1.jpg,216.0
TrainSet/Food-101/panna_cotta/2.jpg,216.0
TrainSet/Food-101/panna_cotta/3.jpg,216.0
TrainSet/Food-101/panna_cotta/4.jpg,216.0
TrainSet/Food-101/peking_duck/1.jpg,217.0
TrainSet/Food-101/peking_duck/2.jpg,217.0
TrainSet/Food-101/peking_duck/3.jpg,217.0
TrainSet/Food-101/peking_duck/4.jpg,217.0
TrainSet/Food-101/pho/1.jpg,218.0
TrainSet/Food-101/pho/2.jpg,218.0
TrainSet/Food-101/pho/3.jpg,218.0
TrainSet/Food-101/pho/4.jpg,218.0
TrainSet/Food-101/pizza/1.jpg,219.0
TrainSet/Food-101/pizza/2.jpg,219.0
TrainSet/Food-101/pizza/3.jpg,219.0
TrainSet/Food-101/pizza/4.jpg,219.0
TrainSet/Food-101/pork_chop/1.jpg,220.0
TrainSet/Food-101/pork_chop/2.jpg,220.0
TrainSet/Food-101/pork_chop/3.jpg,220.0
TrainSet/Food-101/pork_chop/4.jpg,220.0
TrainSet/Food-101/poutine/1.jpg,221.0
TrainSet/Food-101/poutine/2.jpg,221.0
TrainSet/Food-101/poutine/3.jpg,221.0
TrainSet/Food-101/poutine/4.jpg,221.0
TrainSet/Food-101/prime_rib/1.jpg,222.0
TrainSet/Food-101/prime_rib/2.jpg,222.0
TrainSet/Food-101/prime_rib/3.jpg,222.0
TrainSet/Food-101/prime_rib/4.jpg,222.0
TrainSet/Food-101/pulled_pork_sandwich/1.jpg,223.0
TrainSet/Food-101/pulled_pork_sandwich/2.jpg,223.0
TrainSet/Food-101/pulled_pork_sandwich/3.jpg,223.0
TrainSet/Food-101/pulled_pork_sandwich/4.jpg,223.0
TrainSet/Food-101/ramen/1.jpg,224.0
TrainSet/Food-101/ramen/2.jpg,224.0
TrainSet/Food-101/ramen/3.jpg,224.0
TrainSet/Food-101/ramen/4.jpg,224.0
TrainSet/Food-101/ravioli/1.jpg,225.0
TrainSet/Food-101/ravioli/2.jpg,225.0
TrainSet/Food-101/ravioli/3.jpg,225.0
TrainSet/Food-101/ravioli/4.jpg,225.0
TrainSet/Food-101/red_velvet_cake/1.jpg,226.0
TrainSet/Food-101/red_velvet_cake/2.jpg,226.0
TrainSet/Food-101/red_velvet_cake/3.jpg,226.0
TrainSet/Food-101/red_velvet_cake/4.jpg,226.0
TrainSet/Food-101/risotto/1.jpg,227.0
TrainSet/Food-101/risotto/2.jpg,227.0
TrainSet/Food-101/risotto/3.jpg,227.0
TrainSet/Food-101/risotto/4.jpg,227.0
TrainSet/Food-101/samosa/1.jpg,228.0
TrainSet/Food-101/samosa/2.jpg,228.0
TrainSet/Food-101/samosa/3.jpg,228.0
TrainSet/Food-101/samosa/4.jpg,228.0
TrainSet/Food-101/sashimi/1.jpg,229.0
TrainSet/Food-101/sashimi/2.jpg,229.0
TrainSet/Food-101/sashimi/3.jpg,229.0
TrainSet/Food-101/sashimi/4.jpg,229.0
TrainSet/Food-101/scallops/1.jpg,230.0
TrainSet/Food-101/scallops/2.jpg,230.0
TrainSet/Food-101/scallops/3.jpg,230.0
TrainSet/Food-101/scallops/4.jpg,230.0
TrainSet/Food-101/seaweed_salad/1.jpg,231.0
TrainSet/Food-101/seaweed_salad/2.jpg,231.0
TrainSet/Food-101/seaweed_salad/3.jpg,231.0
TrainSet/Food-101/seaweed_salad/4.jpg,231.0
TrainSet/Food-101/shrimp_and_grits/1.jpg,232.0
TrainSet/Food-101/shrimp_and_grits/2.jpg,232.0
TrainSet/Food-101/shrimp_and_grits/3.jpg,232.0
TrainSet/Food-101/shrimp_and_grits/4.jpg,232.0
TrainSet/Food-101/spaghetti_bolognese/1.jpg,233.0
TrainSet/Food-101/spaghetti_bolognese/2.jpg,233.0
TrainSet/Food-101/spaghetti_bolognese/3.jpg,233.0
TrainSet/Food-101/spaghetti_bolognese/4.jpg,233.0
TrainSet/Food-101/spaghetti_carbonara/1.jpg,234.0
TrainSet/Food-101/spaghetti_carbonara/2.jpg,234.0
TrainSet/Food-101/spaghetti_carbonara/3.jpg,234.0
TrainSet/Food-101/spaghetti_carbonara/4.jpg,234.0
TrainSet/Food-101/spring_rolls/1.jpg,235.0
TrainSet/Food-101/spring_rolls/2.jpg,235.0
TrainSet/Food-101/spring_rolls/3.jpg,235.0
TrainSet/Food-101/spring_rolls/4.jpg,235.0
TrainSet/Food-101/steak/1.jpg,236.0
TrainSet/Food-101/steak/2.jpg,236.0
TrainSet/Food-101/steak/3.jpg,236.0
TrainSet/Food-101/steak/4.jpg,236.0
TrainSet/Food-101/strawberry_shortcake/1.jpg,237.0
TrainSet/Food-101/strawberry_shortcake/2.jpg,237.0
TrainSet/Food-101/strawberry_shortcake/3.jpg,237.0
TrainSet/Food-101/strawberry_shortcake/4.jpg,237.0
TrainSet/Food-101/sushi/1.jpg,238.0
TrainSet/Food-101/sushi/2.jpg,238.0
TrainSet/Food-101/sushi/3.jpg,238.0
TrainSet/Food-101/sushi/4.jpg,238.0
TrainSet/Food-101/tacos/1.jpg,239.0
TrainSet/Food-101/tacos/2.jpg,239.0
TrainSet/Food-101/tacos/3.jpg,239.0
TrainSet/Food-101/tacos/4.jpg,239.0
TrainSet/Food-101/takoyaki/1.jpg,240.0
TrainSet/Food-101/takoyaki/2.jpg,240.0
TrainSet/Food-101/takoyaki/3.jpg,240.0
TrainSet/Food-101/takoyaki/4.jpg,240.0
TrainSet/Food-101/tiramisu/1.jpg,241.0
TrainSet/Food-101/tiramisu/2.jpg,241.0
TrainSet/Food-101/tiramisu/3.jpg,241.0
TrainSet/Food-101/tiramisu/4.jpg,241.0
TrainSet/Food-101/tuna_tartare/1.jpg,242.0
TrainSet/Food-101/tuna_tartare/2.jpg,242.0
TrainSet/Food-101/tuna_tartare/3.jpg,242.0
TrainSet/Food-101/tuna_tartare/4.jpg,242.0
TrainSet/Food-101/waffles/1.jpg,243.0
TrainSet/Food-101/waffles/2.jpg,243.0
TrainSet/Food-101/waffles/3.jpg,243.0
TrainSet/Food-101/waffles/4.jpg,243.0
TrainSet/Thu-dog/Shiba_Dog/1.jpg,244.0
TrainSet/Thu-dog/Shiba_Dog/2.jpg,244.0
TrainSet/Thu-dog/Shiba_Dog/3.jpg,244.0
TrainSet/Thu-dog/Shiba_Dog/4.jpg,244.0
TrainSet/Thu-dog/French_bulldog/1.jpg,245.0
TrainSet/Thu-dog/French_bulldog/2.jpeg,245.0
TrainSet/Thu-dog/French_bulldog/3.jpg,245.0
TrainSet/Thu-dog/French_bulldog/4.jpg,245.0
TrainSet/Thu-dog/Siberian_husky/1.jpeg,246.0
TrainSet/Thu-dog/Siberian_husky/2.jpg,246.0
TrainSet/Thu-dog/Siberian_husky/3.jpeg,246.0
TrainSet/Thu-dog/Siberian_husky/4.jpeg,246.0
TrainSet/Thu-dog/malamute/1.jpeg,247.0
TrainSet/Thu-dog/malamute/2.jpeg,247.0
TrainSet/Thu-dog/malamute/3.jpeg,247.0
TrainSet/Thu-dog/malamute/4.jpeg,247.0
TrainSet/Thu-dog/Pomeranian/1.jpeg,248.0
TrainSet/Thu-dog/Pomeranian/2.jpeg,248.0
TrainSet/Thu-dog/Pomeranian/3.jpeg,248.0
TrainSet/Thu-dog/Pomeranian/4.jpeg,248.0
TrainSet/Thu-dog/Airedale/1.jpg,249.0
TrainSet/Thu-dog/Airedale/2.jpg,249.0
TrainSet/Thu-dog/Airedale/3.jpg,249.0
TrainSet/Thu-dog/Airedale/4.jpg,249.0
TrainSet/Thu-dog/miniature_poodle/1.jpg,250.0
TrainSet/Thu-dog/miniature_poodle/2.jpg,250.0
TrainSet/Thu-dog/miniature_poodle/3.jpg,250.0
TrainSet/Thu-dog/miniature_poodle/4.jpg,250.0
TrainSet/Thu-dog/affenpinscher/1.jpg,251.0
TrainSet/Thu-dog/affenpinscher/2.jpg,251.0
TrainSet/Thu-dog/affenpinscher/3.jpg,251.0
TrainSet/Thu-dog/affenpinscher/4.jpg,251.0
TrainSet/Thu-dog/schipperke/1.jpg,252.0
TrainSet/Thu-dog/schipperke/2.jpg,252.0
TrainSet/Thu-dog/schipperke/3.jpg,252.0
TrainSet/Thu-dog/schipperke/4.jpg,252.0
TrainSet/Thu-dog/Australian_terrier/1.jpg,253.0
TrainSet/Thu-dog/Australian_terrier/2.jpg,253.0
TrainSet/Thu-dog/Australian_terrier/3.jpg,253.0
TrainSet/Thu-dog/Australian_terrier/4.jpg,253.0
TrainSet/Thu-dog/Welsh_springer_spaniel/1.jpg,254.0
TrainSet/Thu-dog/Welsh_springer_spaniel/2.jpg,254.0
TrainSet/Thu-dog/Welsh_springer_spaniel/3.jpg,254.0
TrainSet/Thu-dog/Welsh_springer_spaniel/4.jpg,254.0
TrainSet/Thu-dog/curly_coated_retriever/1.jpg,255.0
TrainSet/Thu-dog/curly_coated_retriever/2.jpg,255.0
TrainSet/Thu-dog/curly_coated_retriever/3.jpg,255.0
TrainSet/Thu-dog/curly_coated_retriever/4.jpg,255.0
TrainSet/Thu-dog/Staffordshire_bullterrier/1.jpg,256.0
TrainSet/Thu-dog/Staffordshire_bullterrier/2.jpg,256.0
